2026-02-10 10:50:45.111 [main] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2026-02-10 10:50:45.123 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2026-02-10 10:50:45.125 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2026-02-10 10:50:45.140 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registering alternate key : chr -> char
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(instr)] under instr; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(substr)] under substr; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@7edb6fca] under position; prior registration was org.hibernate.dialect.function.LocatePositionEmulation@4099209b
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(curtime)] under curtime; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(curdate)] under curdate; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(now)] under now; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(truncate)] under truncate; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(insert)] under insert; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@1dcedc93] under bitand; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@716185fe] under bitor; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@628b819d] under bitxor; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@478b0739] under bitnot; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(bit_and)] under bit_and; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(bit_or)] under bit_or; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(stddev)] under stddev; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(stddev_pop)] under stddev_pop; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(stddev_samp)] under stddev_samp; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(variance)] under variance; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(var_pop)] under var_pop; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(var_samp)] under var_samp; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(datediff)] under datediff; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(adddate)] under adddate; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(subdate)] under subdate; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(addtime)] under addtime; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(subtime)] under subtime; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.FormatFunction@2cca611f] under format; prior registration was org.hibernate.dialect.function.FormatFunction@7ccfdaef
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(makedate)] under makedate; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(maketime)] under maketime; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(localtime)] under localtime; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(localtimestamp)] under localtimestamp; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(localtime)] under local_time; prior registration was org.hibernate.dialect.function.CurrentFunction@1b90fee4
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(localtimestamp)] under local_datetime; prior registration was org.hibernate.dialect.function.CurrentFunction@3513c84c
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(localtime)] under localtime; prior registration was NamedSqmFunctionTemplate(localtime)
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.query.sqm.function.PatternBasedSqmFunctionDescriptor@51f95f0d] under sysdate; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(row_number)] under row_number; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(lag)] under lag; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(lead)] under lead; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(first_value)] under first_value; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(last_value)] under last_value; prior registration was null
2026-02-10 10:56:09.934 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(nth_value)] under nth_value; prior registration was null
2026-02-10 10:56:09.935 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.ListaggGroupConcatEmulation@6bbab114] under listagg; prior registration was null
2026-02-10 10:56:09.938 [main] DEBUG org.hibernate.HQL_FUNCTIONS - abs(NUMERIC arg)
2026-02-10 10:56:09.938 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double acos(NUMERIC arg)
2026-02-10 10:56:09.938 [main] DEBUG org.hibernate.HQL_FUNCTIONS - adddate(DATE datetime, INTEGER days)
2026-02-10 10:56:09.938 [main] DEBUG org.hibernate.HQL_FUNCTIONS - addtime(TIME datetime, TIME time)
2026-02-10 10:56:09.938 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Boolean any(BOOLEAN arg)
2026-02-10 10:56:09.938 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer ascii(STRING arg)
2026-02-10 10:56:09.938 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double asin(NUMERIC arg)
2026-02-10 10:56:09.938 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double atan(NUMERIC arg)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double atan2(NUMERIC arg0, NUMERIC arg1)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double avg(NUMERIC arg)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - bit_and(arg)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer bit_length(STRING_OR_CLOB arg)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - bit_or(arg)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - bitand(arg0, arg1)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - bitnot(arg)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - bitor(arg0, arg1)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - bitxor(arg0, arg1)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - cast(arg as Type)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - ceiling(NUMERIC arg)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Character char(INTEGER arg)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer character_length(STRING_OR_CLOB arg)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - coalesce(arg0[, arg1[, ...]])
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String collate(STRING string as COLLATION collation)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String concat(STRING string0[, STRING string1[, ...]])
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double cos(NUMERIC arg)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double cot(NUMERIC arg)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Long count([distinct ]{arg|*})
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer crc32(arg)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Date curdate()
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Date current_date
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Time current_time
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Timestamp current_timestamp
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Time curtime()
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Date date(arg)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer datediff(DATE end, DATE start)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer day(DATE arg)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String dayname(DATE arg)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer dayofmonth(DATE arg)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer dayofweek(DATE arg)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer dayofyear(DATE arg)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double degrees(NUMERIC arg)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Boolean every(BOOLEAN arg)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double exp(NUMERIC arg)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - extract(TEMPORAL_UNIT field from TEMPORAL arg)
2026-02-10 10:56:09.939 [main] DEBUG org.hibernate.HQL_FUNCTIONS - first_valueANY value
2026-02-10 10:56:09.940 [main] DEBUG org.hibernate.HQL_FUNCTIONS - floor(NUMERIC arg)
2026-02-10 10:56:09.940 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String format(TEMPORAL datetime as STRING pattern)
2026-02-10 10:56:09.940 [main] DEBUG org.hibernate.HQL_FUNCTIONS - greatest(COMPARABLE arg0, COMPARABLE arg1[, arg2[, ...]])
2026-02-10 10:56:09.940 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer hour(TIME arg)
2026-02-10 10:56:09.940 [main] DEBUG org.hibernate.HQL_FUNCTIONS - ifnull(arg0, arg1)
2026-02-10 10:56:09.940 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String insert(STRING string, INTEGER start, INTEGER length, STRING replacement)
2026-02-10 10:56:09.940 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Instant instant
2026-02-10 10:56:09.940 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer instr(STRING string, STRING pattern[, INTEGER start[, INTEGER occurrence]])
2026-02-10 10:56:09.940 [main] DEBUG org.hibernate.HQL_FUNCTIONS - lagANY value[, INTEGER offset[, ANY default]]
2026-02-10 10:56:09.940 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Date last_day(DATE arg)
2026-02-10 10:56:09.940 [main] DEBUG org.hibernate.HQL_FUNCTIONS - last_valueANY value
2026-02-10 10:56:09.940 [main] DEBUG org.hibernate.HQL_FUNCTIONS - leadANY value[, INTEGER offset[, ANY default]]
2026-02-10 10:56:09.940 [main] DEBUG org.hibernate.HQL_FUNCTIONS - least(COMPARABLE arg0, COMPARABLE arg1[, arg2[, ...]])
2026-02-10 10:56:09.940 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String left(STRING string, INTEGER length)
2026-02-10 10:56:09.940 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String listagg(STRING arg0, STRING arg1)
2026-02-10 10:56:09.940 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double ln(NUMERIC arg)
2026-02-10 10:56:09.940 [main] DEBUG org.hibernate.HQL_FUNCTIONS - LocalDate local_date
2026-02-10 10:56:09.940 [main] DEBUG org.hibernate.HQL_FUNCTIONS - LocalDateTime local_datetime
2026-02-10 10:56:09.940 [main] DEBUG org.hibernate.HQL_FUNCTIONS - LocalTime local_time
2026-02-10 10:56:09.940 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Timestamp localtime
2026-02-10 10:56:09.940 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Timestamp localtimestamp
2026-02-10 10:56:09.940 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer locate(STRING pattern, STRING string[, INTEGER start])
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double log(NUMERIC arg0[, NUMERIC arg1])
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double log10(NUMERIC arg)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double log2(NUMERIC arg)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String lower(STRING string)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String lpad(string, length[, padding])
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String ltrim(STRING string[, STRING characters])
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Date makedate(INTEGER year, INTEGER dayofyear)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Time maketime(INTEGER hour, INTEGER min, INTEGER sec)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - max(COMPARABLE arg)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String md5(arg)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer microsecond(TIME arg)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - min(COMPARABLE arg)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer minute(TIME arg)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer mod(INTEGER arg0, INTEGER arg1)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer month(DATE arg)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String monthname(DATE arg)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Timestamp now()
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - nth_valueANY value, INTEGER nth
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - nullif(arg0, arg1)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer octet_length(STRING_OR_CLOB arg)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - OffsetDateTime offset_datetime
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String overlay(STRING string placing STRING replacement from INTEGER start[ for INTEGER length])
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String pad(STRING string with INTEGER length {leading|trailing}[ STRING character])
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double pi()
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer position(STRING pattern in STRING string)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double power(NUMERIC arg0, NUMERIC arg1)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer quarter(DATE arg)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double radians(NUMERIC arg)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double rand([INTEGER seed])
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String repeat(STRING string, INTEGER times)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String replace(STRING string, STRING pattern, STRING replacement)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String reverse(STRING arg)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String right(STRING string, INTEGER length)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - round(NUMERIC arg0, INTEGER arg1)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Long row_number()
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String rpad(string, length[, padding])
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String rtrim(STRING string[, STRING characters])
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer second(TIME arg)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String sha(arg)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String sha1(arg)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String sha2(arg0, arg1)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer sign(NUMERIC arg)
2026-02-10 10:56:09.941 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double sin(NUMERIC arg)
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String soundex(arg)
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String space(INTEGER arg)
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Object sql
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double sqrt(NUMERIC arg)
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double stddev(NUMERIC arg)
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double stddev_pop(NUMERIC arg)
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double stddev_samp(NUMERIC arg)
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String str(arg)
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - subdate(DATE datetime, INTEGER days)
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String substr(STRING string, INTEGER start[, INTEGER length])
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String substring(STRING string{ from|,} INTEGER start[{ for|,} INTEGER length])
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - subtime(TIME datetime, TIME time)
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - sum(arg)
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Timestamp sysdate()
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double tan(NUMERIC arg)
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String time(arg)
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Timestamp timestamp(arg0[, arg1])
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - timestampadd(TEMPORAL_UNIT field, INTEGER magnitude, TEMPORAL datetime)
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - basicType@5(java.lang.Long,-5)|basicType@15(java.lang.Double,6) timestampdiff(TEMPORAL_UNIT field, TEMPORAL start, TEMPORAL end)
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String trim([[{leading|trailing|both} ][STRING arg0 ]from] STRING arg1)
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double truncate(NUMERIC number, INTEGER places)
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - String upper(STRING string)
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Date utc_date
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Time utc_time
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Timestamp utc_timestamp
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double var_pop(NUMERIC arg)
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double var_samp(NUMERIC arg)
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Double variance(NUMERIC arg)
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer week(DATE arg)
2026-02-10 10:56:09.942 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer year(DATE arg)
2026-02-10 10:56:09.943 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Character chr(INTEGER arg)
2026-02-10 10:56:09.943 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Date current date
2026-02-10 10:56:09.943 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Time current time
2026-02-10 10:56:09.943 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Timestamp current timestamp
2026-02-10 10:56:09.943 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Instant current_instant
2026-02-10 10:56:09.943 [main] DEBUG org.hibernate.HQL_FUNCTIONS - dateadd(TEMPORAL_UNIT field, INTEGER magnitude, TEMPORAL datetime)
2026-02-10 10:56:09.943 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer day(DATE arg)
2026-02-10 10:56:09.943 [main] DEBUG org.hibernate.HQL_FUNCTIONS - Integer length(STRING_OR_CLOB arg)
2026-02-10 10:56:09.943 [main] DEBUG org.hibernate.HQL_FUNCTIONS - LocalDate local date
2026-02-10 10:56:09.943 [main] DEBUG org.hibernate.HQL_FUNCTIONS - LocalDateTime local datetime
2026-02-10 10:56:09.943 [main] DEBUG org.hibernate.HQL_FUNCTIONS - LocalTime local time
2026-02-10 10:56:09.943 [main] DEBUG org.hibernate.HQL_FUNCTIONS - OffsetDateTime offset datetime
2026-02-10 10:56:09.944 [main] DEBUG org.hibernate.type.spi.TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@712cfb63] to SessionFactoryImplementor [org.hibernate.internal.SessionFactoryImpl@180b3819]
2026-02-10 10:56:09.992 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [Models.Pelicula] is safe
2026-02-10 10:56:09.992 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : Models.Pelicula
2026-02-10 10:56:10.121 [main] DEBUG org.hibernate.ormbytecode.interceptor - To-one property `Models.Sala#cine` was mapped with LAZY + NO_PROXY but the class was not enhanced
